timestamp,target_id,x,y,z,vx,vy,vz,status
26.3,1,2647.56,5018.38,3012.53,101.113,0.910823,1.02988,CONFIRMED
26.3,3,2646.76,5385.28,3012.52,102.038,-98.1592,1.8406,CONFIRMED
26.3,10,3015.74,4646.98,3011.69,0.739882,101.91,0.454704,CONFIRMED
26.3,22,1362.09,885.767,1574.56,-9.97901,-6.48936,-11.5357,TENTATIVE
26.5,1,2667.59,5018.39,3013.2,101.019,0.831845,1.24714,CONFIRMED
26.5,3,2668.41,5365.04,3012.85,102.629,-98.4567,1.82387,CONFIRMED
26.5,10,3015.97,4667.06,3012.17,0.783705,101.768,0.634064,CONFIRMED
26.5,22,1360.09,884.469,1572.26,-9.97901,-6.48936,-11.5357,TENTATIVE
26.6,1,2677.42,5018.63,3013.3,100.888,0.909523,1.2364,CONFIRMED
26.6,3,2678.67,5355.2,3013.03,102.629,-98.4567,1.82387,CONFIRMED
26.6,10,3016.04,4677.36,3012.06,0.774273,101.823,0.557103,CONFIRMED
26.6,22,1359.09,883.82,1571.1,-9.97901,-6.48936,-11.5357,TENTATIVE
26.8,1,2697.82,5018.9,3013.21,100.983,0.947529,1.08718,CONFIRMED
26.8,3,2697.22,5336.58,3013.27,101.689,-97.9471,1.78052,CONFIRMED
26.8,10,3016.51,4697.43,3012.31,0.926085,101.684,0.623688,CONFIRMED
26.8,22,1357.1,882.522,1568.79,-9.97901,-6.48936,-11.5357,TENTATIVE
27,1,2717.75,5018.91,3013.98,100.864,0.860742,1.33926,CONFIRMED
27,3,2717.87,5317.06,3013.23,101.847,-97.9231,1.59565,CONFIRMED
27,10,3016.92,4717.85,3012.08,1.03881,101.716,0.46054,CONFIRMED
27,22,1355.1,881.224,1566.49,-9.97901,-6.48936,-11.5357,TENTATIVE
27,23,-847.253,3657.62,1787.57,-16.4632,71.0722,34.7348,TENTATIVE
27.1,1,2728.21,5018.5,3014.39,100.543,-0.299086,0.906802,CONFIRMED
27.1,3,2728.49,5307.47,3012.63,102.058,-97.8198,1.22279,CONFIRMED
27.1,10,3014.12,4724.52,3009.78,-0.698863,99.4521,-1.0094,CONFIRMED
27.1,22,1354.1,880.575,1565.33,-9.97901,-6.48936,-11.5357,TENTATIVE
27.1,23,-848.9,3664.73,1791.05,-16.4632,71.0722,34.7348,TENTATIVE
27.3,1,2748.13,5018.78,3014.17,100.465,-0.152314,0.737318,CONFIRMED
27.3,3,2748.81,5287.91,3012.95,102.016,-97.8173,1.25632,CONFIRMED
27.3,10,3013.38,4744.24,3010.47,-0.973769,99.3776,-0.61327,CONFIRMED
27.3,22,1352.11,879.277,1563.03,-9.97901,-6.48936,-11.5357,TENTATIVE
27.3,23,-852.192,3678.94,1797.99,-16.4632,71.0722,34.7348,TENTATIVE
27.5,1,2768.7,5018.16,3014.85,100.705,-0.430472,0.974056,CONFIRMED
27.5,3,2769.23,5268.27,3013.33,102.008,-97.8425,1.30894,CONFIRMED
27.5,10,3014.11,4763.3,3010.71,-0.535386,99.0008,-0.445827,CONFIRMED
27.5,22,1350.11,877.98,1560.72,-9.97901,-6.48936,-11.5357,TENTATIVE
27.5,23,-855.485,3693.16,1804.94,-16.4632,71.0722,34.7348,TENTATIVE
27.6,1,2778.45,5018.26,3015.02,100.555,-0.363538,1.00421,CONFIRMED
27.6,3,2779.43,5258.49,3013.46,102.008,-97.8425,1.30894,CONFIRMED
27.6,10,3014.48,4772.8,3010.88,-0.332278,98.8126,-0.346772,CONFIRMED
27.6,22,1349.11,877.331,1559.57,-9.97901,-6.48936,-11.5357,TENTATIVE
27.6,23,-857.131,3700.27,1808.41,-16.4632,71.0722,34.7348,TENTATIVE
27.8,1,2799.34,5017.99,3014.82,100.896,-0.448409,0.824401,CONFIRMED
27.8,3,2798.64,5239.13,3014.44,101.428,-97.7329,1.65007,CONFIRMED
27.8,10,3013.91,4792.67,3011.14,-0.564431,98.862,-0.193473,CONFIRMED
27.8,22,1347.12,876.033,1557.26,-9.97901,-6.48936,-11.5357,TENTATIVE
27.8,23,-860.424,3714.48,1815.36,-16.4632,71.0722,34.7348,TENTATIVE
28,1,2819.02,5017.79,3015.63,100.664,-0.489107,1.1097,CONFIRMED
28,3,2816.53,5216.49,3012.5,99.4336,-100.72,-0.321354,CONFIRMED
28,10,3013.41,4812.92,3010.72,-0.754039,99.0848,-0.361035,CONFIRMED
28,22,1345.12,874.735,1554.95,-9.97901,-6.48936,-11.5357,TENTATIVE
28,23,-863.716,3728.69,1822.31,-16.4632,71.0722,34.7348,TENTATIVE
28.1,1,2828.55,5018.79,3015,100.847,0.788701,1.25564,CONFIRMED
28.1,3,2826.23,5206.27,3012.97,99.2971,-100.792,-0.0656738,CONFIRMED
28.1,10,3013.7,4824.67,3012.57,0.277898,101.352,1.36997,CONFIRMED
28.1,23,-865.363,3735.8,1825.78,-16.4632,71.0722,34.7348,TENTATIVE
28.3,1,2848.46,5018.74,3015.85,100.726,0.709972,1.50501,CONFIRMED
28.3,3,2846.64,5185.78,3012.99,99.5701,-100.96,-0.0519745,CONFIRMED
28.3,10,3015.32,4844.66,3011.74,1.00745,101.209,0.875368,CONFIRMED
28.3,23,-868.655,3750.02,1832.73,-16.4632,71.0722,34.7348,TENTATIVE
28.5,1,2869.32,5018.56,3015.99,101.052,0.55855,1.43831,CONFIRMED
28.5,3,2866.55,5165.68,3012.82,99.5697,-100.918,-0.121855,CONFIRMED
28.5,10,3015.08,4865.42,3011.52,0.806389,101.435,0.705074,CONFIRMED
28.5,23,-871.948,3764.23,1839.68,-16.4632,71.0722,34.7348,TENTATIVE
28.6,1,2879.42,5018.62,3016.13,101.052,0.55855,1.43831,CONFIRMED
28.6,3,2875.64,5156.31,3012.42,99.1246,-100.555,-0.30022,CONFIRMED
28.6,10,3015.76,4875.69,3010.78,1.08364,101.488,0.339841,CONFIRMED
28.6,23,-873.594,3771.34,1843.15,-16.4632,71.0722,34.7348,TENTATIVE
28.8,1,2899.86,5018.23,3017.04,101.163,0.328815,1.71186,CONFIRMED
28.8,3,2895.9,5136.21,3011.92,99.3255,-100.556,-0.494054,CONFIRMED
28.8,10,3016.28,4895.99,3010.56,1.22488,101.483,0.20737,CONFIRMED
28.8,23,-876.887,3785.55,1850.1,-16.4632,71.0722,34.7348,TENTATIVE
29,1,2919.88,5018.23,3017.69,101.063,0.307369,1.84468,CONFIRMED
29,3,2913.1,5112.66,3010.05,98.6685,-100.971,-0.651499,CONFIRMED
29,10,3017.07,4916.02,3010.47,1.48674,101.352,0.158253,CONFIRMED
29,23,-880.18,3799.77,1857.04,-16.4632,71.0722,34.7348,TENTATIVE
29.1,1,2928.64,5017.68,3017.12,99.9987,-0.696084,1.05617,CONFIRMED
29.1,3,2922.32,5102.88,3010.11,98.3576,-100.811,-0.597764,CONFIRMED
29.1,10,3015.37,4925.01,3008.6,0.333044,100.334,-0.984988,CONFIRMED
29.1,23,-881.826,3806.87,1860.52,-16.4632,71.0722,34.7348,TENTATIVE
29.3,1,2947.96,5019.11,3015.39,99.671,0.00954178,0.215226,CONFIRMED
29.3,3,2942.81,5082.87,3008.92,98.7734,-100.753,-1.11479,CONFIRMED
29.3,10,3014.9,4945.56,3008.15,0.0922502,100.546,-1.09925,CONFIRMED
29.3,23,-885.119,3821.09,1867.46,-16.4632,71.0722,34.7348,TENTATIVE
29.5,1,2968.02,5019.68,3014.35,99.7226,0.261036,-0.255386,CONFIRMED
29.5,3,2963.85,5061.59,3009.27,99.4237,-101.32,-0.830605,CONFIRMED
29.5,10,3014.86,4965.24,3008.7,0.0752843,100.359,-0.768874,CONFIRMED
29.5,23,-888.411,3835.3,1874.41,-16.4632,71.0722,34.7348,TENTATIVE
29.6,1,2977.72,5019.46,3015.01,99.6006,0.154811,0.0446136,CONFIRMED
29.6,3,2973.8,5051.46,3009.19,99.4237,-101.32,-0.830605,CONFIRMED
29.6,10,3014.78,4975.54,3008.27,0.0324618,100.478,-0.924764,CONFIRMED
29.6,23,-890.058,3842.41,1877.88,-16.4632,71.0722,34.7348,TENTATIVE
29.8,1,2997.27,5020.42,3013.84,99.4365,0.561871,-0.466966,CONFIRMED
29.8,3,2995.36,5030.95,3007.74,100.22,-101.449,-1.41883,CONFIRMED
29.8,10,3014.45,4994.89,3009.66,-0.113365,100.155,-0.237764,CONFIRMED
29.8,23,-893.35,3856.62,1884.83,-16.4632,71.0722,34.7348,TENTATIVE
30,1,3017.41,5020.82,3013.01,99.5545,0.677948,-0.778818,CONFIRMED
30,3,3015.26,5010.63,3007.66,100.149,-101.463,-1.32424,CONFIRMED
30,10,3014.13,5015.31,3009.27,-0.247889,100.324,-0.385773,CONFIRMED
30,23,-896.643,3870.84,1891.78,-16.4632,71.0722,34.7348,TENTATIVE
30,24,-1952.84,7013.2,2970.62,41.3167,-148.379,-62.8499,TENTATIVE
30.1,1,3025.72,5018.71,3012,98.9369,-0.0423624,-1.05044,CONFIRMED
30.1,3,3026.57,5002.97,3008.41,101.357,-99.3605,-0.330405,CONFIRMED
30.1,10,3012.87,5022.38,3008.16,-0.222457,99.9042,-0.304691,CONFIRMED
30.1,24,-1948.71,6998.36,2964.33,41.3167,-148.379,-62.8499,TENTATIVE
30.1,25,13330.6,1882.27,2489.84,-80.9857,-11.4351,-15.1262,TENTATIVE
30.1,26,674.51,6978.25,833.502,-12.1934,-126.149,-15.0675,TENTATIVE
30.1,27,2407.69,6861.07,457.724,33.7515,96.1801,6.41648,TENTATIVE
30.3,1,3045.86,5018.41,3011.91,99.0961,-0.167606,-1.00873,CONFIRMED
30.3,3,3046.65,4983.32,3008.19,101.246,-99.2547,-0.386483,CONFIRMED
30.3,10,3014.06,5042.14,3007.25,0.328638,99.7892,-0.660161,CONFIRMED
30.3,24,-1940.45,6968.68,2951.76,41.3167,-148.379,-62.8499,TENTATIVE
30.3,25,13314.4,1879.99,2486.82,-80.9857,-11.4351,-15.1262,TENTATIVE
30.3,26,672.072,6953.02,830.488,-12.1934,-126.149,-15.0675,TENTATIVE
30.3,27,2414.44,6880.3,459.007,33.7515,96.1801,6.41648,TENTATIVE
30.5,1,3066.57,5017.97,3011.48,99.5017,-0.361575,-1.10958,CONFIRMED
30.5,3,3068.15,4963.02,3007.55,101.849,-99.4795,-0.650836,CONFIRMED
30.5,10,3015.04,5061.89,3006.55,0.745743,99.6919,-0.911811,CONFIRMED
30.5,24,-1932.18,6939.01,2939.19,41.3167,-148.379,-62.8499,TENTATIVE
30.5,25,13298.2,1877.7,2483.79,-80.9857,-11.4351,-15.1262,TENTATIVE
30.5,26,669.633,6927.79,827.475,-12.1934,-126.149,-15.0675,TENTATIVE
30.5,27,2421.19,6899.54,460.29,33.7515,96.1801,6.41648,TENTATIVE
30.6,1,3076.15,5017.98,3011.68,99.3292,-0.334872,-0.974031,CONFIRMED
30.6,3,3078.72,4952.86,3007.44,102.048,-99.5901,-0.678547,CONFIRMED
30.6,10,3015.12,5071.86,3006.46,0.745743,99.6919,-0.911811,CONFIRMED
30.6,24,-1928.05,6924.17,2932.91,41.3167,-148.379,-62.8499,TENTATIVE
30.6,25,13290.1,1876.56,2482.28,-80.9857,-11.4351,-15.1262,TENTATIVE
30.6,26,668.414,6915.17,825.968,-12.1934,-126.149,-15.0675,TENTATIVE
30.6,27,2424.56,6909.16,460.932,33.7515,96.1801,6.41648,TENTATIVE
30.8,1,3095.58,5017.38,3012.82,99.1392,-0.559613,-0.401241,CONFIRMED
30.8,3,3098.48,4933.3,3007.4,101.714,-99.401,-0.639441,CONFIRMED
30.8,10,3014.7,5092.37,3005.88,0.496435,99.9464,-1.09667,CONFIRMED
30.8,24,-1919.79,6894.49,2920.34,41.3167,-148.379,-62.8499,TENTATIVE
30.8,25,13273.9,1874.27,2479.25,-80.9857,-11.4351,-15.1262,TENTATIVE
30.8,26,665.975,6889.94,822.955,-12.1934,-126.149,-15.0675,TENTATIVE
30.8,27,2431.31,6928.39,462.215,33.7515,96.1801,6.41648,TENTATIVE
31,1,3116.3,5017.11,3012.09,99.5503,-0.650887,-0.67688,CONFIRMED
31,3,3118.64,4913.76,3006.91,101.623,-99.2372,-0.811086,CONFIRMED
31,10,3014.17,5112.78,3005.57,0.202557,100.142,-1.1356,CONFIRMED
31,24,-1911.53,6864.82,2907.77,41.3167,-148.379,-62.8499,TENTATIVE
31,25,13257.7,1871.98,2476.23,-80.9857,-11.4351,-15.1262,TENTATIVE
31,26,663.536,6864.71,819.941,-12.1934,-126.149,-15.0675,TENTATIVE
31,27,2438.06,6947.63,463.499,33.7515,96.1801,6.41648,TENTATIVE
31,28,2739.56,214.069,2451.4,-15.4125,-1.20433,-13.7913,TENTATIVE
31.1,1,3124.84,5015.75,3011.34,99.3927,-0.414428,-0.497888,CONFIRMED
31.1,3,3127.33,4903.79,3008.62,100.405,-99.9636,-0.385984,CONFIRMED
31.1,10,3014.02,5124.28,3006.75,0.343994,101.215,-0.332856,CONFIRMED
31.1,24,-1907.39,6849.98,2901.48,41.3167,-148.379,-62.8499,TENTATIVE
31.1,25,13249.6,1870.84,2474.72,-80.9857,-11.4351,-15.1262,TENTATIVE
31.1,26,662.317,6852.1,818.434,-12.1934,-126.149,-15.0675,TENTATIVE
31.1,27,2441.44,6957.25,464.14,33.7515,96.1801,6.41648,TENTATIVE
31.1,28,2738.02,213.948,2450.02,-15.4125,-1.20433,-13.7913,TENTATIVE
31.1,29,-5474.64,12560.8,1922.77,25.5043,-58.5161,-8.95745,TENTATIVE
31.1,30,-783.465,7913.59,657.15,3.9843,-40.2444,-3.34192,TENTATIVE
31.3,1,3144.87,5015.22,3011.83,99.4543,-0.607978,-0.242307,CONFIRMED
31.3,3,3146.35,4884.34,3008.78,99.8809,-99.6806,-0.268984,CONFIRMED
31.3,10,3014.42,5144.81,3005.87,0.48619,101.338,-0.69042,CONFIRMED
31.3,24,-1899.13,6820.3,2888.91,41.3167,-148.379,-62.8499,TENTATIVE
31.3,25,13233.4,1868.55,2471.69,-80.9857,-11.4351,-15.1262,TENTATIVE
31.3,26,659.878,6826.87,815.421,-12.1934,-126.149,-15.0675,TENTATIVE
31.3,27,2448.19,6976.48,465.423,33.7515,96.1801,6.41648,TENTATIVE
31.3,28,2734.94,213.707,2447.26,-15.4125,-1.20433,-13.7913,TENTATIVE
31.3,29,-5469.53,12549.1,1920.98,25.5043,-58.5161,-8.95745,TENTATIVE
31.3,30,-782.668,7905.54,656.481,3.9843,-40.2444,-3.34192,TENTATIVE
31.5,1,3165.43,5015.75,3009.98,99.7405,-0.32317,-1.02647,CONFIRMED
31.5,3,3165.91,4864.81,3008.52,99.6719,-99.48,-0.363203,CONFIRMED
31.5,10,3014.22,5164.77,3006.55,0.351312,101.204,-0.321939,CONFIRMED
31.5,24,-1890.87,6790.63,2876.34,41.3167,-148.379,-62.8499,TENTATIVE
31.5,25,13217.2,1866.26,2468.67,-80.9857,-11.4351,-15.1262,TENTATIVE
31.5,26,657.439,6801.64,812.407,-12.1934,-126.149,-15.0675,TENTATIVE
31.5,27,2454.94,6995.72,466.707,33.7515,96.1801,6.41648,TENTATIVE
31.5,28,2731.85,213.467,2444.5,-15.4125,-1.20433,-13.7913,TENTATIVE
31.5,29,-5464.43,12537.4,1919.19,25.5043,-58.5161,-8.95745,TENTATIVE
31.5,30,-781.871,7897.49,655.813,3.9843,-40.2444,-3.34192,TENTATIVE
31.6,1,3175.98,5014.79,3010.82,100.013,-0.747384,-0.612902,CONFIRMED
31.6,3,3176.17,4854.47,3008.81,99.8216,-99.6713,-0.219217,CONFIRMED
31.6,10,3014.26,5174.89,3006.51,0.351312,101.204,-0.321939,CONFIRMED
31.6,24,-1886.74,6775.79,2870.06,41.3167,-148.379,-62.8499,TENTATIVE
31.6,25,13209.1,1865.12,2467.15,-80.9857,-11.4351,-15.1262,TENTATIVE
31.6,26,656.22,6789.02,810.9,-12.1934,-126.149,-15.0675,TENTATIVE
31.6,27,2458.31,7005.34,467.348,33.7515,96.1801,6.41648,TENTATIVE
31.6,28,2730.31,213.346,2443.12,-15.4125,-1.20433,-13.7913,TENTATIVE
31.6,29,-5461.88,12531.6,1918.29,25.5043,-58.5161,-8.95745,TENTATIVE
31.6,30,-781.472,7893.46,655.479,3.9843,-40.2444,-3.34192,TENTATIVE
31.8,1,3196.61,5014.34,3010.54,100.295,-0.889318,-0.679301,CONFIRMED
31.8,3,3196.86,4833.49,3009.66,100.205,-100.203,0.217704,CONFIRMED
31.8,10,3014.67,5195.21,3005.97,0.519895,101.229,-0.534883,CONFIRMED
31.8,24,-1878.47,6746.11,2857.49,41.3167,-148.379,-62.8499,TENTATIVE
31.8,25,13192.9,1862.83,2464.13,-80.9857,-11.4351,-15.1262,TENTATIVE
31.8,26,653.781,6763.79,807.887,-12.1934,-126.149,-15.0675,TENTATIVE
31.8,27,2465.06,7024.57,468.632,33.7515,96.1801,6.41648,TENTATIVE
31.8,28,2727.23,213.105,2440.37,-15.4125,-1.20433,-13.7913,TENTATIVE
31.8,29,-5456.78,12519.9,1916.5,25.5043,-58.5161,-8.95745,TENTATIVE
31.8,30,-780.676,7885.41,654.81,3.9843,-40.2444,-3.34192,TENTATIVE
32,1,3217.28,5013.62,3010.64,100.574,-1.12304,-0.589432,CONFIRMED
32,3,3213.63,4809.21,3005.71,99.078,-101.374,-1.20607,CONFIRMED
32,10,3016,5214.7,3005.94,1.08464,100.882,-0.496886,CONFIRMED
32,24,-1870.21,6716.44,2844.92,41.3167,-148.379,-62.8499,TENTATIVE
32,25,13176.7,1860.55,2461.1,-80.9857,-11.4351,-15.1262,TENTATIVE
32,26,651.343,6738.56,804.873,-12.1934,-126.149,-15.0675,TENTATIVE
32,27,2471.82,7043.81,469.915,33.7515,96.1801,6.41648,TENTATIVE
32,28,2724.15,212.864,2437.61,-15.4125,-1.20433,-13.7913,TENTATIVE
32,29,-5451.68,12508.1,1914.71,25.5043,-58.5161,-8.95745,TENTATIVE
32,30,-779.879,7877.37,654.142,3.9843,-40.2444,-3.34192,TENTATIVE
32.1,1,3224.89,5011.22,3008.89,99.7674,-1.61474,-1.02958,CONFIRMED
32.1,3,3224.13,4798.46,3005.91,99.3705,-101.692,-1.04101,CONFIRMED
32.1,10,3014.46,5221.47,3005.07,0.556998,99.7174,-0.662755,CONFIRMED
32.1,24,-1866.08,6701.6,2838.63,41.3167,-148.379,-62.8499,TENTATIVE
32.1,25,13168.6,1859.4,2459.59,-80.9857,-11.4351,-15.1262,TENTATIVE
32.1,26,650.123,6725.95,803.367,-12.1934,-126.149,-15.0675,TENTATIVE
32.1,27,2475.19,7053.43,470.557,33.7515,96.1801,6.41648,TENTATIVE
32.1,28,2722.61,212.744,2436.23,-15.4125,-1.20433,-13.7913,TENTATIVE
32.1,29,-5449.13,12502.3,1913.81,25.5043,-58.5161,-8.95745,TENTATIVE
32.1,30,-779.48,7873.34,653.808,3.9843,-40.2444,-3.34192,TENTATIVE
32.2,1,3234.54,5011.96,3007.65,99.5995,-1.19799,-1.53665,CONFIRMED
32.2,3,3234.07,4788.29,3005.8,99.3705,-101.692,-1.04101,CONFIRMED
32.2,10,3013.6,5231.6,3005.65,0.136998,99.7963,-0.38154,CONFIRMED
32.2,24,-1861.95,6686.76,2832.35,41.3167,-148.379,-62.8499,TENTATIVE
32.2,25,13160.5,1858.26,2458.08,-80.9857,-11.4351,-15.1262,TENTATIVE
32.2,26,648.904,6713.34,801.86,-12.1934,-126.149,-15.0675,TENTATIVE
32.2,27,2478.57,7063.05,471.198,33.7515,96.1801,6.41648,TENTATIVE
32.2,28,2721.07,212.623,2434.85,-15.4125,-1.20433,-13.7913,TENTATIVE
32.2,29,-5446.58,12496.4,1912.92,25.5043,-58.5161,-8.95745,TENTATIVE
32.2,30,-779.082,7869.32,653.473,3.9843,-40.2444,-3.34192,TENTATIVE
32.4,1,3254.46,5011.72,3007.34,99.5995,-1.19799,-1.53665,CONFIRMED
32.4,3,3253.36,4768.07,3006.05,99.065,-101.616,-0.820939,CONFIRMED
32.4,10,3013.21,5251.98,3005.25,-0.0565494,99.9849,-0.523369,CONFIRMED
32.4,24,-1853.68,6657.08,2819.78,41.3167,-148.379,-62.8499,TENTATIVE
32.4,25,13144.3,1855.97,2455.05,-80.9857,-11.4351,-15.1262,TENTATIVE
32.4,26,646.465,6688.11,798.846,-12.1934,-126.149,-15.0675,TENTATIVE
32.4,27,2485.32,7082.28,472.482,33.7515,96.1801,6.41648,TENTATIVE
32.4,28,2717.98,212.383,2432.09,-15.4125,-1.20433,-13.7913,TENTATIVE
32.4,29,-5441.48,12484.7,1911.12,25.5043,-58.5161,-8.95745,TENTATIVE
32.4,30,-778.285,7861.27,652.805,3.9843,-40.2444,-3.34192,TENTATIVE
32.5,1,3264.55,5011.08,3007.91,99.666,-1.43152,-1.22141,CONFIRMED
32.5,3,3263.27,4757.91,3005.96,99.065,-101.616,-0.820939,CONFIRMED
32.5,10,3013.07,5261.3,3006.53,-0.109094,99.6866,0.0610075,CONFIRMED
32.5,24,-1849.55,6642.25,2813.49,41.3167,-148.379,-62.8499,TENTATIVE
32.5,25,13136.2,1854.83,2453.54,-80.9857,-11.4351,-15.1262,TENTATIVE
32.5,26,645.246,6675.49,797.34,-12.1934,-126.149,-15.0675,TENTATIVE
32.5,27,2488.69,7091.9,473.123,33.7515,96.1801,6.41648,TENTATIVE
32.5,28,2716.44,212.262,2430.71,-15.4125,-1.20433,-13.7913,TENTATIVE
32.5,29,-5438.93,12478.9,1910.23,25.5043,-58.5161,-8.95745,TENTATIVE
32.5,30,-777.887,7857.24,652.471,3.9843,-40.2444,-3.34192,TENTATIVE
32.6,1,3274.22,5011.32,3007.47,99.5261,-1.25734,-1.35613,CONFIRMED
32.6,3,3272.47,4747.79,3006.58,98.7123,-101.577,-0.490981,CONFIRMED
32.6,10,3013.06,5271.27,3006.54,-0.109094,99.6866,0.0610075,CONFIRMED
32.6,24,-1845.42,6627.41,2807.21,41.3167,-148.379,-62.8499,TENTATIVE
32.6,25,13128.1,1853.69,2452.03,-80.9857,-11.4351,-15.1262,TENTATIVE
32.6,26,644.027,6662.88,795.833,-12.1934,-126.149,-15.0675,TENTATIVE
32.6,27,2492.07,7101.52,473.765,33.7515,96.1801,6.41648,TENTATIVE
32.6,28,2714.9,212.142,2429.33,-15.4125,-1.20433,-13.7913,TENTATIVE
32.6,29,-5436.38,12473,1909.33,25.5043,-58.5161,-8.95745,TENTATIVE
32.6,30,-777.488,7853.22,652.137,3.9843,-40.2444,-3.34192,TENTATIVE
32.7,1,3284.54,5010.3,3008.43,99.701,-1.65938,-0.880321,CONFIRMED
32.7,3,3282.48,4737.76,3006.18,98.7814,-101.514,-0.665876,CONFIRMED
32.7,10,3012.88,5281.66,3005.96,-0.187074,99.874,-0.194156,CONFIRMED
32.7,24,-1841.29,6612.57,2800.92,41.3167,-148.379,-62.8499,TENTATIVE
32.7,25,13120,1852.54,2450.51,-80.9857,-11.4351,-15.1262,TENTATIVE
32.7,26,642.807,6650.26,794.326,-12.1934,-126.149,-15.0675,TENTATIVE
32.7,27,2495.44,7111.14,474.407,33.7515,96.1801,6.41648,TENTATIVE
32.7,28,2713.36,212.021,2427.95,-15.4125,-1.20433,-13.7913,TENTATIVE
32.7,29,-5433.83,12467.2,1908.44,25.5043,-58.5161,-8.95745,TENTATIVE
32.7,30,-777.09,7849.19,651.802,3.9843,-40.2444,-3.34192,TENTATIVE
32.9,1,3304.97,5009.78,3008.02,99.9151,-1.74609,-0.973525,CONFIRMED
32.9,3,3301.46,4717.77,3006.41,98.3949,-101.354,-0.489444,CONFIRMED
32.9,10,3011.97,5301.71,3006.67,-0.561285,99.9083,0.120881,CONFIRMED
32.9,24,-1833.02,6582.9,2788.35,41.3167,-148.379,-62.8499,TENTATIVE
32.9,25,13103.8,1850.25,2447.49,-80.9857,-11.4351,-15.1262,TENTATIVE
32.9,26,640.369,6625.03,791.313,-12.1934,-126.149,-15.0675,TENTATIVE
32.9,27,2502.19,7130.37,475.69,33.7515,96.1801,6.41648,TENTATIVE
32.9,28,2710.28,211.78,2425.2,-15.4125,-1.20433,-13.7913,TENTATIVE
32.9,29,-5428.73,12455.5,1906.65,25.5043,-58.5161,-8.95745,TENTATIVE
32.9,30,-776.293,7841.15,651.134,3.9843,-40.2444,-3.34192,TENTATIVE
33,1,3315.1,5009.33,3008.24,99.9763,-1.86986,-0.835184,CONFIRMED
33,3,3311.42,4707.05,3007.15,98.4598,-101.637,-0.117554,CONFIRMED
33,10,3012.6,5311.36,3006.59,-0.252965,99.7572,0.079702,CONFIRMED
33,24,-1828.89,6568.06,2782.07,41.3167,-148.379,-62.8499,TENTATIVE
33,25,13095.7,1849.11,2445.98,-80.9857,-11.4351,-15.1262,TENTATIVE
33,26,639.149,6612.42,789.806,-12.1934,-126.149,-15.0675,TENTATIVE
33,27,2505.57,7139.99,476.331,33.7515,96.1801,6.41648,TENTATIVE
33,28,2708.74,211.66,2423.82,-15.4125,-1.20433,-13.7913,TENTATIVE
33,29,-5426.18,12449.6,1905.75,25.5043,-58.5161,-8.95745,TENTATIVE
33,30,-775.894,7837.12,650.8,3.9843,-40.2444,-3.34192,TENTATIVE
33,31,-306.426,1740.85,1288.63,-23.7973,135.196,100.076,TENTATIVE
33.1,1,3325.71,5009.95,3008.58,101.716,0.693318,0.677647,CONFIRMED
33.1,3,3320.83,4696.07,3006.2,97.9185,-102.509,-0.871691,CONFIRMED
33.1,10,3012.31,5321.24,3006,-0.980397,98.6317,-0.788433,CONFIRMED
33.1,28,2707.2,211.54,2422.44,-15.4125,-1.20433,-13.7913,TENTATIVE
33.1,29,-5423.63,12443.8,1904.85,25.5043,-58.5161,-8.95745,TENTATIVE
33.1,30,-775.496,7833.1,650.466,3.9843,-40.2444,-3.34192,TENTATIVE
33.1,31,-308.806,1754.37,1298.64,-23.7973,135.196,100.076,TENTATIVE
33.2,1,3337.06,5009.38,3008.39,102.246,0.396736,0.559914,CONFIRMED
33.2,3,3330.96,4686.04,3005.38,98.0909,-102.399,-1.23686,CONFIRMED
33.2,10,3012.9,5330.62,3006.08,-0.665713,98.4199,-0.718558,CONFIRMED
33.2,28,2705.65,211.419,2421.06,-15.4125,-1.20433,-13.7913,TENTATIVE
33.2,29,-5421.08,12437.9,1903.96,25.5043,-58.5161,-8.95745,TENTATIVE
33.2,30,-775.098,7829.07,650.131,3.9843,-40.2444,-3.34192,TENTATIVE
33.2,31,-311.185,1767.89,1308.65,-23.7973,135.196,100.076,TENTATIVE
33.4,1,3357.36,5010.01,3007.75,102.182,0.62924,0.246158,CONFIRMED
33.4,3,3350.73,4665.44,3005.14,98.1795,-102.467,-1.23385,CONFIRMED
33.4,10,3012.77,5350.1,3006.31,-0.658918,98.3262,-0.55552,CONFIRMED
33.4,28,2702.57,211.178,2418.3,-15.4125,-1.20433,-13.7913,TENTATIVE
33.4,29,-5415.98,12426.2,1902.17,25.5043,-58.5161,-8.95745,TENTATIVE
33.4,30,-774.301,7821.02,649.463,3.9843,-40.2444,-3.34192,TENTATIVE
33.4,31,-315.945,1794.93,1328.66,-23.7973,135.196,100.076,TENTATIVE
33.5,1,3366.49,5010.82,3007.76,101.69,0.973079,0.238801,CONFIRMED
33.5,3,3360.55,4655.2,3005.02,98.1795,-102.467,-1.23385,CONFIRMED
33.5,10,3011.84,5360.8,3005.56,-1.06287,98.7126,-0.851133,CONFIRMED
33.5,28,2701.03,211.058,2416.92,-15.4125,-1.20433,-13.7913,TENTATIVE
33.5,29,-5413.43,12420.4,1901.27,25.5043,-58.5161,-8.95745,TENTATIVE
33.5,30,-773.902,7817,649.129,3.9843,-40.2444,-3.34192,TENTATIVE
33.5,31,-318.325,1808.45,1338.67,-23.7973,135.196,100.076,TENTATIVE
