timestamp,target_id,x,y,z,vx,vy,vz
0.21,2,1032.9996531941363,7500.132469809612,3000.0,149.99557697680166,1.1519059841674038,0.0
0.21,3,1010.9997398966035,11000.066234479425,3000.0,49.99668275297963,0.5759459157876176,0.0
0.22,1,1057.499835354423,4000.1204275496393,3000.0,249.9979857200167,1.0035616246159298,0.0
0.22,2,1034.4996048516114,7500.144512452078,3000.0,149.99516574751485,1.2042642465594704,0.0
0.22,3,1011.4997036399533,11000.0722557198,3000.0,49.996374334980025,0.6021240375154843,0.0
0.23,1,1059.999813422001,4000.130899494528,3000.0,249.99780675778456,1.0471944888509708,0.0
0.23,2,1035.999552214029,7500.1570786757,3000.0,149.99473624177207,1.2566223622155916,0.0
0.23,3,1011.9996641620552,11000.078538739743,3000.0,49.99605221019084,0.6283019941676311,0.0
0.24,1,1062.4997896238028,4000.14180776774,3000.0,249.99762018018376,1.0908273211866433,0.0
0.24,2,1037.4994950986254,7500.170168478948,3000.0,149.99428845962566,1.30898032475609,0.0
0.24,3,1012.4996213258422,11000.085083537528,3000.0,49.995716378700386,0.6544797785672228,0.0
0.25,1,1064.999763883675,4000.1531523689428,3000.0,249.99742598721997,1.1344601202938156,0.0
0.25,2,1038.9994333226366,7500.183781860226,3000.0,149.9938224011302,1.3613381278013061,0.0
0.25,3,1012.9995749942482,11000.091890111364,3000.0,49.99536684060073,0.6806573835374713,0.0
0.26,1,1067.499736125464,4000.1649332977913,3000.0,249.99722417889913,1.1780928848433565,0.0
0.26,2,1040.4993667033,7500.197918817876,3000.0,149.99333806634246,1.4136957649716009,0.0
0.26,3,1013.499525030208,11000.098958459383,3000.0,49.995003595987704,0.7068348019016376,0.0
0.27,1,1069.9997062730163,4000.1771505539264,3000.0,249.99701475522738,1.221725613506136,0.0
0.27,2,1041.9992950578533,7500.212579350175,3000.0,149.99283545532145,1.466053229887355,0.0
0.27,3,1013.9994712966576,11000.106288579647,3000.0,49.9946266449609,0.7330120264830342,0.0
0.28,1,1072.4996742501785,4000.189804136976,3000.0,249.9967977162111,1.2653583049530253,0.0
0.28,2,1043.4992182035346,7500.227763455337,3000.0,149.99231456812842,1.51841051616897,0.0
0.28,3,1014.4994136565339,11000.113880470148,3000.0,49.994235987623654,0.7591890501050265,0.0
0.29,1,1074.9996399807972,4000.2028940465543,3000.0,249.99657306185685,1.3089909578548964,0.0
0.29,2,1044.999135957583,7500.243471131511,3000.0,149.99177540482683,1.5707676174368694,0.0
0.29,3,1014.9993519727747,11000.121734128803,3000.0,49.99383162408306,0.7853658655910346,0.0
0.3,1,1077.499603388719,4000.2164202822632,3000.0,249.99634079217154,1.3526235708826226,0.0
0.3,2,1046.4990481372377,7500.259702376784,3000.0,149.99121796548238,1.6231245273114991,0.0
0.3,3,1015.4992861083192,11000.129849553461,3000.0,49.99341355444999,0.8115424657645366,0.0
0.31,1,1079.9995643977904,4000.23038284369,3000.0,249.99610090716223,1.3962561427070792,0.0
0.31,2,1047.9989545597393,7500.2764571891785,3000.0,149.99064225016298,1.6754812394133285,0.0
0.31,3,1015.9992159261076,11000.138226741896,3000.0,49.992981778839045,0.8377188434490689,0.0
0.32,1,1082.4995229318588,4000.24478173041,3000.0,249.9958534068362,1.4398886719991413,0.0
0.32,2,1049.4988550423286,7500.293735566652,3000.0,149.9900482589388,1.7278377473628512,0.0
0.32,3,1016.4991412890813,11000.14686569181,3000.0,49.992536297368616,0.8638949914682291,0.0
0.33,1,1084.9994789147709,4000.2596169419844,3000.0,249.99559829120102,1.4835211574296863,0.0
0.33,2,1050.9987494022475,7500.311537507099,3000.0,149.9894359918822,1.7801940447805857,0.0
0.33,3,1016.999062060183,11000.155766400836,3000.0,49.99207711016082,0.8900709026456778,0.0
0.34,1,1087.4994322703735,4000.274888477961,3000.0,249.99533556026446,1.527153597669593,0.0
0.34,2,1052.4986374567382,7500.329863008352,3000.0,149.9888054490678,1.8325501252870757,0.0
0.34,3,1017.4989781023563,11000.164928866534,3000.0,49.99160421734156,0.9162465698051403,0.0
0.35,1,1089.9993829225139,4000.2905963378753,3000.0,249.99506521403447,1.5707859913897404,0.0
0.35,2,1053.9985190230439,7500.348712068177,3000.0,149.9881566305724,1.8849059825028915,0.0
0.35,3,1017.9988892785467,11000.174353086391,3000.0,49.991117619040466,0.9424219857704091,0.0
0.36,1,1092.499330795039,4000.306740521248,3000.0,249.99478725251933,1.6144183372610104,0.0
0.36,2,1055.4983939184085,7500.368084684277,3000.0,149.98748953647512,1.9372616100486313,0.0
0.36,3,1018.4987954517006,11000.184039057825,3000.0,49.99061731539096,0.9685971433653457,0.0
0.37,1,1094.9992758117962,4000.323321027587,3000.0,249.99450167572752,1.6580506339542858,0.0
0.37,2,1056.9982619600771,7500.387980854292,3000.0,149.98680416685715,1.98961700154492,0.0
0.37,3,1018.9986964847659,11000.19398677818,3000.0,49.990103306530195,0.9947720354138821,0.0
0.38,1,1097.499217896633,4000.3403378563885,3000.0,249.9942084836677,1.7016828801404507,0.0
0.38,2,1058.4981229652951,7500.408400575799,3000.0,149.9861005218021,2.0419721506124127,0.0
0.38,3,1019.4985922406919,11000.204196244727,3000.0,49.98957559259908,1.0209466547400232,0.0
0.39,1,1099.9991569733963,4000.3577910071335,3000.0,249.99390767634887,1.7453150744903911,0.0
0.39,2,1059.9979767513091,7500.429343846307,3000.0,149.98537860139564,2.0943270508717924,0.0
0.39,3,1019.9984825824293,11000.21466745467,3000.0,49.989034173742304,1.0471209941678485,0.0
0.4,1,1102.499092965934,4000.37568047929,3000.0,249.99359925378013,1.788947215674994,0.0
0.4,2,1061.4978231353664,7500.450810663267,3000.0,149.98463840572575,2.146681695943774,0.0
0.4,3,1020.4983673729304,11000.225400405134,3000.0,49.98847905010829,1.0732950465215143,0.0
0.41,1,1104.9990257980937,4000.3940062723136,3000.0,249.9932832159709,1.8325793023651482,0.0
0.41,2,1062.9976619347153,7500.4728010240615,3000.0,149.98387993488262,2.1990360794491015,0.0
0.41,3,1020.9982464751489,11000.23639509318,3000.0,49.98791022184923,1.0994688046252556,0.0
0.42,1,1107.498955393723,4000.412768385646,3000.0,249.9929595629308,1.876211333231745,0.0
0.42,2,1064.497492966605,7500.495314926012,3000.0,149.98310318895864,2.2513901950085535,0.0
0.42,3,1021.4981197520401,11000.247651515792,3000.0,49.987327689121074,1.1256422613033887,0.0
0.43,1,1109.9988816766697,4000.4319668187154,3000.0,249.9926282946697,1.9198433069456764,0.0
0.43,2,1065.9973160482855,7500.5183523663745,3000.0,149.98230816804852,2.3037440362429398,0.0
0.43,3,1021.997987066561,11000.259169669886,3000.0,49.986731452083525,1.1518154093803115,0.0
0.44,1,1112.4988045707817,4000.4516015709373,3000.0,249.99228941119765,1.9634752221778367,0.0
0.44,2,1067.497130997008,7500.541913342342,3000.0,149.9814948722491,2.356097596773103,0.0
0.44,3,1022.49784828167,11000.270949552303,3000.0,49.98612151090005,1.1779882416805074,0.0
0.45,1,1114.9987239999068,4000.471672641713,3000.0,249.991942912525,2.007107077599121,0.0
0.45,2,1068.9969376300246,7500.565997851044,3000.0,149.98066330165946,2.4084508702199208,0.0
0.45,3,1022.9977032603274,11000.282991159813,3000.0,49.98549786573786,1.204160751028546,0.0
0.46,1,1117.4986398878934,4000.492180030432,3000.0,249.9915887986623,2.050738871880428,0.0
0.46,2,1070.4967357645885,7500.590605889546,3000.0,149.97981345638092,2.4608038502043055,0.0
0.46,3,1023.4975518654951,11000.295294489115,3000.0,49.984860516767945,1.230332930249085,0.0
0.47,1,1119.9985521585897,4000.513123736469,3000.0,249.99122706962035,2.094370603692656,0.0
0.47,2,1071.9965252179536,7500.615737454849,3000.0,149.97894533651706,2.5131565303472057,0.0
0.47,3,1023.9973939601367,11000.307859536837,3000.0,49.98420946416502,1.2565047721668734,0.0
0.48,1,1122.4984607358438,4000.534503759186,3000.0,249.9908577254102,2.138002271706708,0.0
0.48,2,1073.4963058073754,7500.641392543892,3000.0,149.97805894217365,2.5655089042696058,0.0
0.48,3,1024.497229407218,11000.320686299534,3000.0,49.98354470810759,1.2826762696067524,0.0
0.49,1,1124.9983655435042,4000.556320097932,3000.0,249.99048076604302,2.1816338745934862,0.0
0.49,2,1074.99607735011,7500.667571153548,3000.0,149.9771542734587,2.617860965592528,0.0
0.49,3,1024.9970580697056,11000.333774773688,3000.0,49.98286624877788,1.3088474153936571,0.0
0.5,1,1127.4982665054195,4000.578572752042,3000.0,249.99009619153034,2.2252654110238965,0.0
0.5,2,1076.495839663415,7500.694273280627,3000.0,149.9762313304824,2.6702127079370324,0.0
0.5,3,1025.4968798105692,11000.347124955711,3000.0,49.98217408636192,1.33501820235262,0.0
0.51,1,1129.9981635454383,4000.6012617208385,3000.0,249.98970400188387,2.268896879668846,0.0
0.51,2,1077.9955925645486,7500.721498921876,3000.0,149.97529011335726,2.722564124924218,0.0
0.51,3,1025.9966944927796,11000.360736841945,3000.0,49.981468221049454,1.3611886233087709,0.0
0.52,1,1132.4980565874093,4000.6243870036305,3000.0,249.9893041971156,2.3125282791992445,0.0
0.52,2,1079.4953358707705,7500.749248073978,3000.0,149.97433062219793,2.774915210175223,0.0
0.52,3,1026.4965019793099,11000.374610428657,3000.0,49.980748653034006,1.387358671087341,0.0
0.53,1,1134.9979455551818,4000.6479485997133,3000.0,249.9888967772376,2.3561596082860032,0.0
0.53,2,1080.9950693993417,7500.777520733552,3000.0,149.97335285712134,2.8272659573112273,0.0
0.53,3,1026.996302133135,11000.388745712042,3000.0,49.980015382512846,1.4135283385136626,0.0
0.54,1,1137.4978303726043,4000.6719465083693,3000.0,249.9884817422624,2.3997908656000364,0.0
0.54,2,1082.494792967524,7500.806316897151,3000.0,149.97235681824662,2.879616359953451,0.0
0.54,3,1027.496094817232,11000.403142688227,3000.0,49.979268409687,1.4396976184131733,0.0
0.55,1,1139.9977109635263,4000.6963807288676,3000.0,249.98805909220258,2.443422049812259,0.0
0.55,2,1083.9945063925811,7500.835636561268,3000.0,149.97134250569516,2.9319664117231556,0.0
0.55,3,1027.9958798945797,11000.417801353262,3000.0,49.97850773476127,1.4658665036114167,0.0
0.56,1,1142.497587251797,4000.7212512604633,3000.0,249.98762882707103,2.4870531595935907,0.0
0.56,2,1085.494209491777,7500.865479722331,3000.0,149.9703099195905,2.984316106241647,0.0
0.56,3,1028.4956572281592,11000.432721703131,3000.0,49.977733357944196,1.4920349869340443,0.0
0.57,1,1144.9974591612659,4000.7465581023994,3000.0,249.98719094688084,2.530684193614951,0.0
0.57,2,1086.9939020823774,7500.895846376702,3000.0,149.9692590600585,3.036665437130273,0.0
0.57,3,1028.9954266809536,11000.447903733744,3000.0,49.97694527944805,1.518203061206818,0.0
0.58,1,1147.4973266157824,4000.772301253905,3000.0,249.98674545164536,2.574315150547262,0.0
0.58,2,1088.4935839816496,7500.926736520682,3000.0,149.96818992722717,3.0890143980104265,0.0
0.58,3,1029.4951881159486,11000.463347440937,3000.0,49.97614349948893,1.5443707192556122,0.0
0.59,1,1149.9971895391961,4000.7984807141956,3000.0,249.98629234137817,2.6179460290614496,0.0
0.59,2,1089.993255006862,7500.958150150507,3000.0,149.96710252122682,3.1413629825035456,0.0
0.59,3,1029.9949413961315,11000.479052820476,3000.0,49.97532801828662,1.5705379539064146,0.0
0.6,1,1152.497047855357,4000.825096482474,3000.0,249.98583161609307,2.6615768278284406,0.0
0.6,2,1091.4929149752838,7500.990087262349,3000.0,149.96599684218992,3.193711184231114,0.0
0.6,3,1030.494686384492,11000.495019868056,3000.0,49.9744988360647,1.59670475798533,0.0
0.61,1,1154.996901488115,4000.852148557929,3000.0,249.9853632758041,2.7052075455191655,0.0
0.61,2,1092.9925637041863,7501.022547852317,3000.0,149.9648728902512,3.246058996814662,0.0
0.61,3,1030.9944229440225,11000.5112485793,3000.0,49.973655953050475,1.6228711243185798,0.0
0.62,1,1157.4967503613204,4000.879636939737,3000.0,249.9848873205255,2.7488381808045563,0.0
0.62,2,1094.4922010108419,7501.055531916456,3000.0,149.96373066554762,3.2984064138757674,0.0
0.62,3,1031.4941509377172,11000.527738949757,3000.0,49.97279936947505,1.6490370457325068,0.0
0.63,1,1159.9965943988232,4000.9075616270607,3000.0,249.98440375027178,2.7924687323555477,0.0
0.63,2,1095.991826712524,7501.089039450746,3000.0,149.96257016821832,3.3507534290360566,0.0
0.63,3,1031.9938702285729,11000.544490974908,3000.0,49.97192908557325,1.675202515053575,0.0
0.64,1,1162.4964335244738,4000.935922619049,3000.0,249.9839125650577,2.8360991988430775,0.0
0.64,2,1097.4914406265082,7501.123070451105,3000.0,149.96139139840474,3.403100035917204,0.0
0.64,3,1032.4935806795886,11000.561504650159,3000.0,49.97104510158368,1.7013675251083726,0.0
0.65,1,1164.9962676621228,4000.9647199148385,3000.0,249.98341376489816,2.8797295789380852,0.0
0.65,2,1098.9910425700707,7501.157624913387,3000.0,149.96019435625053,3.4554462281409353,0.0
0.65,3,1032.9932821537661,11000.578779970847,3000.0,49.97014741774867,1.727532068723614,0.0
0.66,1,1167.496096735621,4000.993953513552,3000.0,249.9829073498084,2.923359871311514,0.0
0.66,2,1100.4906323604898,7501.19270283338,3000.0,149.95897904190147,3.5077919993290245,0.0
0.66,3,1033.4929745141092,11000.596316932235,3000.0,49.96923603431434,1.7536961387261407,0.0
0.67,1,1169.995920668819,4001.023623414298,3000.0,249.98239331980386,2.966990074634309,0.0
0.67,2,1101.9902098150449,7501.228304206811,3000.0,149.95774545550572,3.5601373431032997,0.0
0.67,3,1033.9926576236244,11000.614115529514,3000.0,49.96831095153056,1.7798597279429254,0.0
0.68,1,1172.495739385568,4001.0537296161738,3000.0,249.98187167490016,3.010620187577418,0.0
0.68,2,1103.489774751017,7501.264429029342,3000.0,149.95649359721352,3.612482253085638,0.0
0.68,3,1034.492331345321,11000.632175757806,3000.0,49.967372169650936,1.806022829201071,0.0
0.69,1,1174.9955528097191,4001.084272118262,3000.0,249.9813424151132,3.054250208811792,0.0
0.69,2,1104.9893269856886,7501.301077296571,3000.0,149.95522346717746,3.6648267228979723,0.0
0.69,3,1034.9919955422104,11000.65049761216,3000.0,49.96641968893284,1.8321854353278149,0.0
0.7,1,1177.4953608651238,4001.115250919632,3000.0,249.9808055404591,3.0978801370083846,0.0
0.7,2,1106.4888663363442,7501.338249004032,3000.0,149.9539350655523,3.7171707461622874,0.0
0.7,3,1035.4916500773068,11000.669081087552,3000.0,49.9654535096374,1.8583475391505302,0.0
0.71,1,1179.9951634756333,4001.1466660193405,3000.0,249.98026105095423,3.1415099708381518,0.0
0.71,2,1107.9883926202692,7501.3759441471975,3000.0,149.952628392495,3.7695143165006217,0.0
0.71,3,1035.991294813627,11000.687926178887,3000.0,49.96447363202949,1.884509133496728,0.0
0.72,1,1182.4949605650995,4001.17851741643,3000.0,249.97970894661518,3.1851397089720535,0.0
0.72,2,1109.4879056547509,7501.414162721473,3000.0,149.95130344816477,3.821857427535071,0.0
0.72,3,1036.490929614191,11000.707032880999,3000.0,49.96348005637776,1.9106702111940592,0.0
0.73,1,1184.9947520573742,4001.210805109931,3000.0,249.97914922745878,3.228769350081051,0.0
0.73,2,1110.987405257078,7501.452904722202,3000.0,149.94996023272304,3.8742000728877852,0.0
0.73,3,1036.9905543420205,11000.72640118865,3000.0,49.962472782954606,1.9368307650703154,0.0
0.74,1,1187.494537876309,4001.243529098859,3000.0,249.978581893502,3.2723988928361103,0.0
0.74,2,1112.4868912445413,7501.492170144664,3000.0,149.94859874633354,3.926542246180972,0.0
0.74,3,1037.4901688601408,11000.746031096529,3000.0,49.961451812036174,1.9629907879534327,0.0
0.75,1,1189.9943179457566,4001.276689382218,3000.0,249.97800694476217,3.316028335908199,0.0
0.75,2,1113.9863634344329,7501.531958984074,3000.0,149.9472189891621,3.9788839410368966,0.0
0.75,3,1037.9897730315797,11000.765922599256,3000.0,49.96041714390237,1.989150272671492,0.0
0.76,1,1192.4940921895693,4001.3102859589976,3000.0,249.97742438125684,3.359657677968288,0.0
0.76,2,1115.4858216440466,7501.572271235585,3000.0,149.94582096137688,4.031225151077883,0.0
0.76,3,1038.489366719368,11000.786075691376,3000.0,49.95936877883685,2.0153092120527227,0.0
0.77,1,1194.9938605315992,4001.3443188281744,3000.0,249.9768342030037,3.4032869176873524,0.0
0.77,2,1116.985265690678,7501.613106894284,3000.0,149.94440466314822,4.0835658699263115,0.0
0.77,3,1038.9889497865393,11000.806490367366,3000.0,49.95830671712702,2.041467598925503,0.0
0.78,1,1197.4936228956994,4001.378787988712,3000.0,249.97623641002076,3.446916053736368,0.0
0.78,2,1118.4846953916244,7501.654465955196,3000.0,149.9429700946487,4.135906091204626,0.0
0.78,3,1039.4885220961298,11000.827166621628,3000.0,49.95723095906408,2.0676254261183624,0.0
0.79,1,1199.9933792057227,4001.4136934395597,3000.0,249.97563100232625,3.4905450847863175,0.0
0.79,2,1119.984110564185,7501.696348413282,3000.0,149.94151725605306,4.18824580853533,0.0
0.79,3,1039.9880835111792,11000.848104448492,3000.0,49.956141504942934,2.0937826864599844,0.0
0.8,1,1202.493129385522,4001.449035179655,3000.0,249.97501797993857,3.5341740095081833,0.0
0.8,2,1121.4835110256604,7501.738754263438,3000.0,149.9400461475384,4.240585015540986,0.0
0.8,3,1040.4876338947297,11000.86930384222,3000.0,49.95503835506227,2.1199393727792084,0.0
0.81,1,1204.9928733589509,4001.4848132079205,3000.0,249.97439734287644,3.577802826572953,0.0
0.81,2,1122.9828965933532,7501.781683500496,3000.0,149.9385567692839,4.2929237058442204,0.0
0.81,3,1040.987173109827,11000.890764796999,3000.0,49.953921509724516,2.14609547790503,0.0
0.82,1,1207.4926110498625,4001.521027523267,3000.0,249.97376909115872,3.6214315346516157,0.0
0.82,2,1124.4822670845679,7501.825136119227,3000.0,149.93704912147112,4.345261873067724,0.0
0.82,3,1041.4867010195194,11000.912487306945,3000.0,49.95279096923586,2.1722509946666047,0.0
0.83,1,1209.9923423821106,4001.5576781245913,3000.0,249.97313322480454,3.665060132415166,0.0
0.83,2,1125.9816223166108,7501.869112114336,3000.0,149.93552320428367,4.397599510834247,0.0
0.83,3,1041.9862174868585,11000.934471366103,3000.0,49.95164673390626,2.198405915893249,0.0
0.84,1,1212.4920672795488,4001.594765010777,3000.0,249.97248974383334,3.7086886185346004,0.0
0.84,2,1127.4809621067898,7501.913611480463,3000.0,149.93397901790752,4.44993661276661,0.0
0.84,3,1042.485722374899,11000.956716968447,3000.0,49.9504888040494,2.224560234414443,0.0
0.85,1,1214.9917856660315,4001.6322881806936,3000.0,249.97183864826465,3.7523169916809196,0.0
0.85,2,1128.980286272415,7501.958634212188,3000.0,149.93241656253085,4.502273172487695,0.0
0.85,3,1042.985215546699,11000.979224107878,3000.0,49.94931717998274,2.250713943059832,0.0
0.86,1,1217.4914974654127,4001.670247633199,3000.0,249.97117993811833,3.795945250525127,0.0
0.86,2,1130.4795946307984,7502.004180304025,3000.0,149.930835838344,4.5546091836204505,0.0
0.86,3,1043.4846968653194,11001.001992778225,3000.0,49.94813186202749,2.2768670346592286,0.0
0.87,1,1219.991202601547,4001.708643367136,3000.0,249.97051361341445,3.8395733937382297,0.0
0.87,2,1131.9788869992537,7502.050249750423,3000.0,149.92923684553958,4.606944639787892,0.0
0.87,3,1043.9841661938244,11001.025022973245,3000.0,49.94693285050859,2.303019502042614,0.0
0.88,1,1222.4909009982887,4001.7474753813362,3000.0,249.9698396741733,3.883201419991239,0.0
0.88,2,1133.4781631950968,7502.0968425457695,3000.0,149.92761958431245,4.659279534613105,0.0
0.88,3,1044.483623395282,11001.048314686625,3000.0,49.94572014575478,2.3291713380401418,0.0
0.89,1,1224.9905925794928,4001.786743674616,3000.0,249.96915812041541,3.9268293279551685,0.0
0.89,2,1134.9774230356454,7502.143958684387,3000.0,149.92598405485967,4.711613861719238,0.0
0.89,3,1044.983068332763,11001.07186791198,3000.0,49.94449374809852,2.355322535482137,0.0
0.9,1,1227.4902772690145,4001.826448245779,3000.0,249.96846895216152,3.9704571163010365,0.0
0.9,2,1136.4766663382193,7502.191598160534,3000.0,149.9243302573805,4.763947614729516,0.0
0.9,3,1045.4825008693417,11001.095682642852,3000.0,49.94325365787605,2.381473087199101,0.0
0.91,1,1229.9899549907088,4001.866589093616,3000.0,249.96777216943266,4.014084783699865,0.0
0.91,2,1137.97589292014,7502.239760968407,3000.0,149.92265819207643,4.816280787267227,0.0
0.91,3,1045.981920868096,11001.119758872712,3000.0,49.94199987542732,2.407622986021711,0.0
0.92,1,1232.4896256684312,4001.907166216904,3000.0,249.96706777225003,4.057712328822679,0.0
0.92,2,1139.4751025987316,7502.288447102136,3000.0,149.92096785915123,4.868613372955735,0.0
0.92,3,1046.481328192107,11001.14409659496,3000.0,49.940732401096085,2.433772224780825,0.0
0.93,1,1234.9892892260375,4001.9481796144073,3000.0,249.9663557606351,4.1013397503405065,0.0
0.93,2,1140.9742951913197,7502.33765655579,3000.0,149.91925925881083,4.920945365418469,0.0
0.93,3,1046.9807227044594,11001.168695802924,3000.0,49.93945123522982,2.4599207963074803,0.0
0.94,1,1237.4889455873836,4001.9896292848766,3000.0,249.96563613460958,4.144967046924381,0.0
0.94,2,1142.4734705152323,7502.387389323373,3000.0,149.91753239126348,4.973276758278938,0.0
0.94,3,1047.4801042682411,11001.193556489858,3000.0,49.93815637817976,2.4860686934328973,0.0
0.95,1,1239.9885946763254,4002.031515227049,3000.0,249.96490889419536,4.18859421724534,0.0
