timestamp,target_id,x,y,z,vx,vy,vz,status
36,166,7597.36,4503.99,8540.68,-0.336393,-0.199426,-0.37816,TENTATIVE
36,167,2567.28,4158.24,4507.77,11.8717,19.2287,20.845,TENTATIVE
36,168,6129.42,105.384,4356.44,-55.1881,-0.948859,-39.2245,TENTATIVE
36.1,1,3613.83,5018.98,3003.97,102.071,5.04676,1.95644,CONFIRMED
36.1,5,3615.55,4394.56,3010.63,100.945,-101.731,1.69003,CONFIRMED
36.1,80,3002.23,5626.35,3001.49,0.82171,100.862,-1.90594,CONFIRMED
36.1,151,-1157.63,9414.52,7112.54,15.9056,-129.354,-97.7254,TENTATIVE
36.1,152,11255.5,6561.37,1509.5,123.853,72.1999,16.6102,TENTATIVE
36.1,153,5323.28,5488.03,2760.69,86.4009,32.5033,76.7514,TENTATIVE
36.1,154,11026.5,922.819,430.104,40.4509,3.38538,1.57785,TENTATIVE
36.1,155,-2199.2,10385.6,4903.22,-24.7159,116.72,55.1052,TENTATIVE
36.1,156,2295.37,1908.63,1690.54,-56.4476,-46.937,-41.5738,TENTATIVE
36.1,157,-4635.77,1918.78,4828.47,-99.293,41.098,103.42,TENTATIVE
36.1,158,2358.56,1062.21,2073.31,-51.1124,-23.0191,-44.9308,TENTATIVE
36.1,159,3687.01,1226.37,606.605,-32.1888,7.89922,-18.9034,TENTATIVE
36.1,160,-1095.28,3965.86,636.71,-18.8921,68.4054,10.9824,TENTATIVE
36.1,161,4536.88,12789.8,3589.81,-6.32858,-17.8407,-5.0075,TENTATIVE
36.1,162,1296.39,5932.34,3295.91,32.0306,146.573,81.4339,TENTATIVE
36.1,163,-1947.13,870.748,1064.38,46.1758,-20.6496,-25.2417,TENTATIVE
36.1,164,8065.52,3431.75,2258.53,-109.349,-46.5263,-30.6201,TENTATIVE
36.1,165,-7485.81,686.664,2317.35,39.0072,-3.57808,-12.0753,TENTATIVE
36.1,166,7597.33,4503.97,8540.64,-0.336393,-0.199426,-0.37816,TENTATIVE
36.1,167,2568.47,4160.16,4509.86,11.8717,19.2287,20.845,TENTATIVE
36.1,168,6123.9,105.289,4352.51,-55.1881,-0.948859,-39.2245,TENTATIVE
36.1,169,-744.694,775.936,850.792,0.778195,-0.810842,-0.889066,TENTATIVE
36.1,170,911.653,110.936,543.538,21.414,2.60579,12.7673,TENTATIVE
36.1,171,3530.25,10051,9450.14,7.8315,22.2971,20.9642,TENTATIVE
36.2,1,3624.49,5018.98,3004.46,102.213,4.88895,2.04203,CONFIRMED
36.2,5,3624.79,4385.8,3009.84,100.637,-101.23,1.37197,CONFIRMED
36.2,80,3000.69,5636.44,3002.93,0.320215,100.872,-1.4218,CONFIRMED
36.2,151,-1156.03,9401.58,7102.77,15.9056,-129.354,-97.7254,TENTATIVE
36.2,152,11267.9,6568.59,1511.17,123.853,72.1999,16.6102,TENTATIVE
36.2,153,5331.92,5491.28,2768.37,86.4009,32.5033,76.7514,TENTATIVE
36.2,154,11030.5,923.158,430.262,40.4509,3.38538,1.57785,TENTATIVE
36.2,155,-2201.67,10397.3,4908.73,-24.7159,116.72,55.1052,TENTATIVE
36.2,156,2289.72,1903.94,1686.38,-56.4476,-46.937,-41.5738,TENTATIVE
36.2,157,-4645.7,1922.89,4838.81,-99.293,41.098,103.42,TENTATIVE
36.2,158,2353.45,1059.9,2068.82,-51.1124,-23.0191,-44.9308,TENTATIVE
36.2,159,3683.79,1227.16,604.714,-32.1888,7.89922,-18.9034,TENTATIVE
36.2,160,-1097.17,3972.7,637.809,-18.8921,68.4054,10.9824,TENTATIVE
36.2,161,4536.25,12788,3589.31,-6.32858,-17.8407,-5.0075,TENTATIVE
36.2,162,1299.59,5947,3304.06,32.0306,146.573,81.4339,TENTATIVE
36.2,163,-1942.51,868.684,1061.86,46.1758,-20.6496,-25.2417,TENTATIVE
36.2,164,8054.59,3427.1,2255.46,-109.349,-46.5263,-30.6201,TENTATIVE
36.2,165,-7481.91,686.306,2316.14,39.0072,-3.57808,-12.0753,TENTATIVE
36.2,166,7597.29,4503.95,8540.6,-0.336393,-0.199426,-0.37816,TENTATIVE
36.2,167,2569.65,4162.09,4511.94,11.8717,19.2287,20.845,TENTATIVE
36.2,168,6118.39,105.195,4348.59,-55.1881,-0.948859,-39.2245,TENTATIVE
36.2,169,-744.616,775.855,850.703,0.778195,-0.810842,-0.889066,TENTATIVE
36.2,170,913.794,111.196,544.815,21.414,2.60579,12.7673,TENTATIVE
36.2,171,3531.03,10053.2,9452.23,7.8315,22.2971,20.9642,TENTATIVE
36.4,1,3642.46,5020.6,3006.85,101.473,5.10346,2.61461,CONFIRMED
36.4,5,3641.85,4367.38,3011.31,99.5819,-100.583,1.78084,CONFIRMED
36.4,80,3002.03,5655.55,3003.39,0.721611,100.556,-1.21344,CONFIRMED
36.4,151,-1152.85,9375.71,7083.22,15.9056,-129.354,-97.7254,TENTATIVE
36.4,152,11292.6,6583.03,1514.49,123.853,72.1999,16.6102,TENTATIVE
36.4,153,5349.2,5497.78,2783.72,86.4009,32.5033,76.7514,TENTATIVE
36.4,154,11038.6,923.835,430.578,40.4509,3.38538,1.57785,TENTATIVE
36.4,155,-2206.61,10420.6,4919.75,-24.7159,116.72,55.1052,TENTATIVE
36.4,156,2278.43,1894.55,1678.07,-56.4476,-46.937,-41.5738,TENTATIVE
36.4,157,-4665.55,1931.1,4859.5,-99.293,41.098,103.42,TENTATIVE
36.4,158,2343.22,1055.3,2059.83,-51.1124,-23.0191,-44.9308,TENTATIVE
36.4,159,3677.35,1228.74,600.934,-32.1888,7.89922,-18.9034,TENTATIVE
36.4,160,-1100.95,3986.38,640.005,-18.8921,68.4054,10.9824,TENTATIVE
36.4,161,4534.98,12784.4,3588.31,-6.32858,-17.8407,-5.0075,TENTATIVE
36.4,162,1306,5976.31,3320.34,32.0306,146.573,81.4339,TENTATIVE
36.4,163,-1933.28,864.554,1056.81,46.1758,-20.6496,-25.2417,TENTATIVE
36.4,164,8032.72,3417.8,2249.34,-109.349,-46.5263,-30.6201,TENTATIVE
36.4,165,-7474.11,685.59,2313.72,39.0072,-3.57808,-12.0753,TENTATIVE
36.4,166,7594.53,4496.67,8546.75,-2.15651,-5.08697,3.8184,TENTATIVE
36.4,167,2572.03,4165.93,4516.11,11.8717,19.2287,20.845,TENTATIVE
36.4,168,6107.35,105.005,4340.75,-55.1881,-0.948859,-39.2245,TENTATIVE
36.4,169,-744.461,775.693,850.525,0.778195,-0.810842,-0.889066,TENTATIVE
36.4,170,918.077,111.717,547.368,21.414,2.60579,12.7673,TENTATIVE
36.4,171,3532.6,10057.7,9456.43,7.8315,22.2971,20.9642,TENTATIVE
36.5,1,3653.87,5019.91,3007.55,101.866,4.73192,2.7427,CONFIRMED
36.5,5,3651.2,4357.91,3011.4,99.3634,-100.371,1.75443,CONFIRMED
36.5,80,3002.72,5665.27,3003.28,0.915204,100.453,-1.20975,CONFIRMED
36.5,151,-1151.26,9362.78,7073.45,15.9056,-129.354,-97.7254,TENTATIVE
36.5,152,11305,6590.25,1516.15,123.853,72.1999,16.6102,TENTATIVE
36.5,153,5357.84,5501.03,2791.39,86.4009,32.5033,76.7514,TENTATIVE
36.5,154,11042.7,924.173,430.736,40.4509,3.38538,1.57785,TENTATIVE
36.5,155,-2209.08,10432.3,4925.26,-24.7159,116.72,55.1052,TENTATIVE
36.5,156,2272.79,1889.86,1673.91,-56.4476,-46.937,-41.5738,TENTATIVE
36.5,157,-4675.48,1935.21,4869.84,-99.293,41.098,103.42,TENTATIVE
36.5,158,2338.11,1053,2055.34,-51.1124,-23.0191,-44.9308,TENTATIVE
36.5,159,3674.13,1229.53,599.043,-32.1888,7.89922,-18.9034,TENTATIVE
36.5,160,-1102.84,3993.22,641.103,-18.8921,68.4054,10.9824,TENTATIVE
36.5,161,4534.35,12782.6,3587.81,-6.32858,-17.8407,-5.0075,TENTATIVE
36.5,162,1309.2,5990.97,3328.49,32.0306,146.573,81.4339,TENTATIVE
36.5,163,-1928.66,862.489,1054.29,46.1758,-20.6496,-25.2417,TENTATIVE
36.5,164,8021.78,3413.14,2246.28,-109.349,-46.5263,-30.6201,TENTATIVE
36.5,165,-7470.21,685.233,2312.52,39.0072,-3.57808,-12.0753,TENTATIVE
36.5,166,7594.31,4496.16,8547.13,-2.15651,-5.08697,3.8184,TENTATIVE
36.5,167,2573.22,4167.86,4518.2,11.8717,19.2287,20.845,TENTATIVE
36.5,168,6101.83,104.91,4336.83,-55.1881,-0.948859,-39.2245,TENTATIVE
36.5,169,-744.383,775.612,850.436,0.778195,-0.810842,-0.889066,TENTATIVE
36.5,170,920.218,111.978,548.645,21.414,2.60579,12.7673,TENTATIVE
36.5,171,3533.38,10059.9,9458.52,7.8315,22.2971,20.9642,TENTATIVE
36.6,1,3662.95,5020.87,3008.37,101.526,4.89004,2.90555,CONFIRMED
36.6,5,3661.55,4348.48,3010.21,99.5046,-100.166,1.28979,CONFIRMED
36.6,80,3002.82,5675.32,3003.15,0.915204,100.453,-1.20975,CONFIRMED
36.6,151,-1149.67,9349.84,7063.68,15.9056,-129.354,-97.7254,TENTATIVE
36.6,152,11317.4,6597.47,1517.81,123.853,72.1999,16.6102,TENTATIVE
36.6,153,5366.48,5504.28,2799.07,86.4009,32.5033,76.7514,TENTATIVE
36.6,154,11046.7,924.512,430.893,40.4509,3.38538,1.57785,TENTATIVE
36.6,155,-2211.56,10444,4930.77,-24.7159,116.72,55.1052,TENTATIVE
36.6,156,2267.14,1885.16,1669.76,-56.4476,-46.937,-41.5738,TENTATIVE
36.6,157,-4685.41,1939.32,4880.18,-99.293,41.098,103.42,TENTATIVE
36.6,158,2333,1050.7,2050.84,-51.1124,-23.0191,-44.9308,TENTATIVE
36.6,159,3670.91,1230.32,597.153,-32.1888,7.89922,-18.9034,TENTATIVE
36.6,160,-1104.73,4000.06,642.202,-18.8921,68.4054,10.9824,TENTATIVE
36.6,161,4533.72,12780.8,3587.31,-6.32858,-17.8407,-5.0075,TENTATIVE
36.6,162,1312.4,6005.63,3336.63,32.0306,146.573,81.4339,TENTATIVE
36.6,163,-1924.04,860.424,1051.76,46.1758,-20.6496,-25.2417,TENTATIVE
36.6,164,8010.85,3408.49,2243.22,-109.349,-46.5263,-30.6201,TENTATIVE
36.6,165,-7466.31,684.875,2311.31,39.0072,-3.57808,-12.0753,TENTATIVE
36.6,166,7594.1,4495.65,8547.51,-2.15651,-5.08697,3.8184,TENTATIVE
36.6,167,2574.4,4169.78,4520.28,11.8717,19.2287,20.845,TENTATIVE
36.6,168,6096.31,104.815,4332.9,-55.1881,-0.948859,-39.2245,TENTATIVE
36.6,169,-744.305,775.531,850.348,0.778195,-0.810842,-0.889066,TENTATIVE
36.6,170,922.36,112.239,549.922,21.414,2.60579,12.7673,TENTATIVE
36.6,171,3534.16,10062.1,9460.62,7.8315,22.2971,20.9642,TENTATIVE
36.7,1,3672.57,5021.59,3008.94,101.362,4.9626,2.99042,CONFIRMED
36.7,5,3670.46,4338.96,3010.92,99.1331,-99.9792,1.48956,CONFIRMED
36.7,80,3002.91,5685.36,3003.03,0.915204,100.453,-1.20975,CONFIRMED
36.7,151,-1148.08,9336.91,7053.91,15.9056,-129.354,-97.7254,TENTATIVE
36.7,152,11329.8,6604.69,1519.47,123.853,72.1999,16.6102,TENTATIVE
36.7,153,5375.12,5507.53,2806.74,86.4009,32.5033,76.7514,TENTATIVE
36.7,154,11050.8,924.85,431.051,40.4509,3.38538,1.57785,TENTATIVE
36.7,155,-2214.03,10455.7,4936.28,-24.7159,116.72,55.1052,TENTATIVE
36.7,156,2261.5,1880.47,1665.6,-56.4476,-46.937,-41.5738,TENTATIVE
36.7,157,-4695.34,1943.43,4890.52,-99.293,41.098,103.42,TENTATIVE
36.7,158,2327.89,1048.39,2046.35,-51.1124,-23.0191,-44.9308,TENTATIVE
36.7,159,3667.7,1231.11,595.263,-32.1888,7.89922,-18.9034,TENTATIVE
36.7,160,-1106.62,4006.9,643.3,-18.8921,68.4054,10.9824,TENTATIVE
36.7,161,4533.08,12779.1,3586.81,-6.32858,-17.8407,-5.0075,TENTATIVE
36.7,162,1315.61,6020.29,3344.77,32.0306,146.573,81.4339,TENTATIVE
36.7,163,-1919.42,858.359,1049.24,46.1758,-20.6496,-25.2417,TENTATIVE
36.7,164,7999.91,3403.84,2240.15,-109.349,-46.5263,-30.6201,TENTATIVE
36.7,165,-7462.41,684.517,2310.1,39.0072,-3.57808,-12.0753,TENTATIVE
36.7,166,7593.88,4495.14,8547.89,-2.15651,-5.08697,3.8184,TENTATIVE
36.7,167,2575.59,4171.7,4522.37,11.8717,19.2287,20.845,TENTATIVE
36.7,168,6090.79,104.72,4328.98,-55.1881,-0.948859,-39.2245,TENTATIVE
36.7,169,-744.227,775.449,850.259,0.778195,-0.810842,-0.889066,TENTATIVE
36.7,170,924.501,112.499,551.199,21.414,2.60579,12.7673,TENTATIVE
36.7,171,3534.94,10064.4,9462.72,7.8315,22.2971,20.9642,TENTATIVE
36.9,1,3692.93,5023.09,3008.58,101.386,5.11428,2.70605,CONFIRMED
36.9,5,3690.09,4319.47,3010.76,99.058,-99.8022,1.33362,CONFIRMED
36.9,80,3004.89,5703.79,3004.17,1.47481,99.9573,-0.814322,CONFIRMED
36.9,151,-1144.9,9311.03,7034.36,15.9056,-129.354,-97.7254,TENTATIVE
36.9,152,11354.6,6619.13,1522.79,123.853,72.1999,16.6102,TENTATIVE
36.9,153,5392.4,5514.03,2822.09,86.4009,32.5033,76.7514,TENTATIVE
36.9,154,11058.8,925.527,431.367,40.4509,3.38538,1.57785,TENTATIVE
36.9,155,-2218.97,10479,4947.3,-24.7159,116.72,55.1052,TENTATIVE
36.9,156,2250.21,1871.08,1657.28,-56.4476,-46.937,-41.5738,TENTATIVE
36.9,157,-4715.2,1951.65,4911.21,-99.293,41.098,103.42,TENTATIVE
36.9,158,2317.67,1043.79,2037.37,-51.1124,-23.0191,-44.9308,TENTATIVE
36.9,159,3661.26,1232.69,591.482,-32.1888,7.89922,-18.9034,TENTATIVE
36.9,160,-1110.4,4020.58,645.496,-18.8921,68.4054,10.9824,TENTATIVE
36.9,161,4531.82,12775.5,3585.81,-6.32858,-17.8407,-5.0075,TENTATIVE
36.9,162,1322.01,6049.6,3361.06,32.0306,146.573,81.4339,TENTATIVE
36.9,163,-1910.19,854.229,1044.19,46.1758,-20.6496,-25.2417,TENTATIVE
36.9,164,7978.04,3394.53,2234.03,-109.349,-46.5263,-30.6201,TENTATIVE
36.9,165,-7454.61,683.801,2307.69,39.0072,-3.57808,-12.0753,TENTATIVE
36.9,166,7593.45,4494.12,8548.66,-2.15651,-5.08697,3.8184,TENTATIVE
36.9,167,2577.96,4175.55,4526.54,11.8717,19.2287,20.845,TENTATIVE
36.9,168,6079.75,104.53,4321.14,-55.1881,-0.948859,-39.2245,TENTATIVE
36.9,169,-744.071,775.287,850.081,0.778195,-0.810842,-0.889066,TENTATIVE
36.9,170,928.784,113.02,553.752,21.414,2.60579,12.7673,TENTATIVE
36.9,171,3536.51,10068.8,9466.91,7.8315,22.2971,20.9642,TENTATIVE
37,1,3709.63,5036.03,3014.08,105.233,11.2798,5.72337,CONFIRMED
37,5,3699.96,4310.38,3009.68,99.034,-99.4876,0.919905,CONFIRMED
37,80,3005.03,5713.78,3004.09,1.47481,99.9573,-0.814322,CONFIRMED
37,151,-1143.31,9298.1,7024.59,15.9056,-129.354,-97.7254,TENTATIVE
37,152,11367,6626.35,1524.45,123.853,72.1999,16.6102,TENTATIVE
37,153,5401.04,5517.28,2829.77,86.4009,32.5033,76.7514,TENTATIVE
37,154,11062.9,925.866,431.524,40.4509,3.38538,1.57785,TENTATIVE
37,155,-2221.44,10490.7,4952.81,-24.7159,116.72,55.1052,TENTATIVE
37,156,2244.56,1866.39,1653.13,-56.4476,-46.937,-41.5738,TENTATIVE
37,157,-4725.13,1955.76,4921.55,-99.293,41.098,103.42,TENTATIVE
37,158,2312.56,1041.49,2032.87,-51.1124,-23.0191,-44.9308,TENTATIVE
37,159,3658.04,1233.48,589.592,-32.1888,7.89922,-18.9034,TENTATIVE
37,160,-1112.29,4027.42,646.594,-18.8921,68.4054,10.9824,TENTATIVE
37,161,4531.18,12773.7,3585.31,-6.32858,-17.8407,-5.0075,TENTATIVE
37,162,1325.22,6064.26,3369.2,32.0306,146.573,81.4339,TENTATIVE
37,163,-1905.57,852.164,1041.67,46.1758,-20.6496,-25.2417,TENTATIVE
37,164,7967.11,3389.88,2230.97,-109.349,-46.5263,-30.6201,TENTATIVE
37,165,-7450.71,683.444,2306.48,39.0072,-3.57808,-12.0753,TENTATIVE
37,166,7593.23,4493.61,8549.04,-2.15651,-5.08697,3.8184,TENTATIVE
37,167,2579.15,4177.47,4528.62,11.8717,19.2287,20.845,TENTATIVE
37,168,6074.24,104.435,4317.21,-55.1881,-0.948859,-39.2245,TENTATIVE
37,169,-674.825,800.018,887.906,63.0574,21.5297,33.2487,TENTATIVE
37,170,930.925,113.281,555.029,21.414,2.60579,12.7673,TENTATIVE
37,171,3537.29,10071.1,9469.01,7.8315,22.2971,20.9642,TENTATIVE
37.1,1,3719.27,5037.51,3015.19,104.96,11.3951,5.88299,CONFIRMED
37.1,5,3706.98,4295.8,3004.11,97.6208,-101.487,-1.33089,CONFIRMED
37.1,80,2999.31,5717.71,3001.87,-0.287713,98.1022,-1.45322,CONFIRMED
37.1,153,5409.68,5520.53,2837.45,86.4009,32.5033,76.7514,TENTATIVE
37.1,154,11066.9,926.204,431.682,40.4509,3.38538,1.57785,TENTATIVE
37.1,155,-2223.91,10502.3,4958.32,-24.7159,116.72,55.1052,TENTATIVE
37.1,156,2238.92,1861.69,1648.97,-56.4476,-46.937,-41.5738,TENTATIVE
37.1,157,-4735.06,1959.87,4931.89,-99.293,41.098,103.42,TENTATIVE
37.1,158,2307.45,1039.19,2028.38,-51.1124,-23.0191,-44.9308,TENTATIVE
37.1,159,3654.82,1234.27,587.701,-32.1888,7.89922,-18.9034,TENTATIVE
37.1,160,-1114.18,4034.26,647.693,-18.8921,68.4054,10.9824,TENTATIVE
37.1,161,4530.55,12771.9,3584.81,-6.32858,-17.8407,-5.0075,TENTATIVE
37.1,162,1328.42,6078.92,3377.35,32.0306,146.573,81.4339,TENTATIVE
37.1,163,-1900.95,850.099,1039.14,46.1758,-20.6496,-25.2417,TENTATIVE
37.1,164,7956.17,3385.23,2227.91,-109.349,-46.5263,-30.6201,TENTATIVE
37.1,165,-7446.81,683.086,2305.27,39.0072,-3.57808,-12.0753,TENTATIVE
37.1,166,7593.02,4493.1,8549.42,-2.15651,-5.08697,3.8184,TENTATIVE
37.1,167,2580.34,4179.39,4530.7,11.8717,19.2287,20.845,TENTATIVE
37.1,168,6068.72,104.341,4313.29,-55.1881,-0.948859,-39.2245,TENTATIVE
37.1,169,-668.519,802.171,891.231,63.0574,21.5297,33.2487,TENTATIVE
37.1,170,921.495,153.239,567.613,11.7618,35.7172,22.1985,TENTATIVE
37.1,171,3538.08,10073.3,9471.1,7.8315,22.2971,20.9642,TENTATIVE
37.1,172,-12267.1,988.067,781.399,-60.3506,4.861,3.84425,TENTATIVE
37.1,173,4081.47,1281.09,3937.64,-26.6769,-8.37333,-25.7368,TENTATIVE
37.1,174,6448.81,5144.15,908.243,-96.8286,-77.2392,-13.6372,TENTATIVE
37.1,175,-2284.49,5838.62,197.469,5.57542,-14.2495,-0.481936,TENTATIVE
37.1,176,-4182.42,6148.93,959.634,-37.5571,55.216,8.61729,TENTATIVE
37.1,177,-4848.95,2020.41,98.9375,-7.55219,3.14677,0.154094,TENTATIVE
37.1,178,-1675.16,1259.8,1619.8,54.5372,-41.0147,-52.7351,TENTATIVE
37.2,1,3729.76,5038.65,3015.77,104.96,11.3951,5.88299,CONFIRMED
37.2,5,3717.56,4283.61,3005.77,97.9245,-102.211,-0.723936,CONFIRMED
37.2,80,2998.97,5726.88,3003.28,-0.378538,97.9176,-0.999079,CONFIRMED
37.2,153,5418.32,5523.78,2845.12,86.4009,32.5033,76.7514,TENTATIVE
37.2,154,11071,926.543,431.84,40.4509,3.38538,1.57785,TENTATIVE
37.2,155,-2226.38,10514,4963.83,-24.7159,116.72,55.1052,TENTATIVE
37.2,156,2233.27,1857,1644.81,-56.4476,-46.937,-41.5738,TENTATIVE
37.2,157,-4744.99,1963.98,4942.23,-99.293,41.098,103.42,TENTATIVE
37.2,158,2302.33,1036.88,2023.89,-51.1124,-23.0191,-44.9308,TENTATIVE
37.2,159,3651.6,1235.06,585.811,-32.1888,7.89922,-18.9034,TENTATIVE
37.2,160,-1116.06,4041.1,648.791,-18.8921,68.4054,10.9824,TENTATIVE
37.2,161,4529.92,12770.1,3584.31,-6.32858,-17.8407,-5.0075,TENTATIVE
37.2,162,1331.62,6093.57,3385.49,32.0306,146.573,81.4339,TENTATIVE
37.2,163,-1896.34,848.034,1036.62,46.1758,-20.6496,-25.2417,TENTATIVE
37.2,164,7945.24,3380.58,2224.84,-109.349,-46.5263,-30.6201,TENTATIVE
37.2,165,-7442.9,682.728,2304.06,39.0072,-3.57808,-12.0753,TENTATIVE
37.2,166,7592.8,4492.6,8549.8,-2.15651,-5.08697,3.8184,TENTATIVE
37.2,167,2581.53,4181.32,4532.79,11.8717,19.2287,20.845,TENTATIVE
37.2,168,6063.2,104.246,4309.37,-55.1881,-0.948859,-39.2245,TENTATIVE
37.2,169,-662.214,804.324,894.556,63.0574,21.5297,33.2487,TENTATIVE
37.2,170,922.671,156.811,569.833,11.7618,35.7172,22.1985,TENTATIVE
37.2,171,3538.86,10075.5,9473.2,7.8315,22.2971,20.9642,TENTATIVE
37.2,172,-12273.2,988.553,781.783,-60.3506,4.861,3.84425,TENTATIVE
37.2,173,4078.81,1280.25,3935.07,-26.6769,-8.37333,-25.7368,TENTATIVE
37.2,174,6439.12,5136.42,906.879,-96.8286,-77.2392,-13.6372,TENTATIVE
37.2,175,-2283.93,5837.19,197.421,5.57542,-14.2495,-0.481936,TENTATIVE
37.2,176,-4186.18,6154.45,960.496,-37.5571,55.216,8.61729,TENTATIVE
37.2,177,-4849.71,2020.73,98.9529,-7.55219,3.14677,0.154094,TENTATIVE
37.2,178,-1669.7,1255.7,1614.53,54.5372,-41.0147,-52.7351,TENTATIVE
37.4,1,3749,5040.45,3019.96,104.442,11.2727,6.75644,CONFIRMED
37.4,5,3735.54,4263.53,3007.18,97.3716,-102.069,-0.210955,CONFIRMED
37.4,80,2997.94,5747.14,3002.74,-0.678759,98.1175,-1.09104,CONFIRMED
37.4,153,5435.6,5530.28,2860.47,86.4009,32.5033,76.7514,TENTATIVE
37.4,154,11079.1,927.22,432.156,40.4509,3.38538,1.57785,TENTATIVE
37.4,155,-2231.33,10537.4,4974.85,-24.7159,116.72,55.1052,TENTATIVE
37.4,156,2221.99,1847.61,1636.5,-56.4476,-46.937,-41.5738,TENTATIVE
37.4,157,-4764.85,1972.2,4962.92,-99.293,41.098,103.42,TENTATIVE
37.4,158,2292.11,1032.28,2014.9,-51.1124,-23.0191,-44.9308,TENTATIVE
37.4,159,3649.84,1241.07,514.213,-30.7159,9.26271,-39.4707,TENTATIVE
37.4,160,-1119.84,4054.78,650.987,-18.8921,68.4054,10.9824,TENTATIVE
37.4,161,4528.65,12766.6,3583.31,-6.32858,-17.8407,-5.0075,TENTATIVE
37.4,162,1338.03,6122.89,3401.78,32.0306,146.573,81.4339,TENTATIVE
37.4,163,-1887.1,843.904,1031.57,46.1758,-20.6496,-25.2417,TENTATIVE
37.4,164,7923.37,3371.27,2218.72,-109.349,-46.5263,-30.6201,TENTATIVE
37.4,165,-7435.1,682.012,2301.65,39.0072,-3.57808,-12.0753,TENTATIVE
37.4,166,7592.37,4491.58,8550.57,-2.15651,-5.08697,3.8184,TENTATIVE
37.4,167,2583.9,4185.16,4536.96,11.8717,19.2287,20.845,TENTATIVE
37.4,168,6052.16,104.056,4301.52,-55.1881,-0.948859,-39.2245,TENTATIVE
37.4,169,-649.602,808.63,901.206,63.0574,21.5297,33.2487,TENTATIVE
37.4,170,925.023,163.954,574.272,11.7618,35.7172,22.1985,TENTATIVE
37.4,171,3540.43,10080,9477.39,7.8315,22.2971,20.9642,TENTATIVE
37.4,172,-12285.2,989.526,782.552,-60.3506,4.861,3.84425,TENTATIVE
37.4,173,4073.47,1278.58,3929.92,-26.6769,-8.37333,-25.7368,TENTATIVE
37.4,174,6419.76,5120.97,904.152,-96.8286,-77.2392,-13.6372,TENTATIVE
37.4,175,-2282.81,5834.34,197.325,5.57542,-14.2495,-0.481936,TENTATIVE
37.4,176,-4193.69,6165.5,962.22,-37.5571,55.216,8.61729,TENTATIVE
37.4,177,-4851.22,2021.36,98.9837,-7.55219,3.14677,0.154094,TENTATIVE
37.4,178,-1658.79,1247.5,1603.98,54.5372,-41.0147,-52.7351,TENTATIVE
37.5,1,3757.57,5042.9,3020.8,103.856,11.693,6.80783,CONFIRMED
37.5,5,3745.08,4254.13,3006.29,97.2946,-101.784,-0.504609,CONFIRMED
37.5,80,2997.69,5755.76,3005.11,-0.723219,97.7727,-0.369315,CONFIRMED
37.5,153,5444.24,5533.53,2868.15,86.4009,32.5033,76.7514,TENTATIVE
37.5,154,11083.1,927.559,432.313,40.4509,3.38538,1.57785,TENTATIVE
37.5,155,-2233.8,10549,4980.36,-24.7159,116.72,55.1052,TENTATIVE
37.5,156,2216.34,1842.92,1632.34,-56.4476,-46.937,-41.5738,TENTATIVE
37.5,157,-4774.78,1976.31,4973.26,-99.293,41.098,103.42,TENTATIVE
37.5,158,2287,1029.98,2010.41,-51.1124,-23.0191,-44.9308,TENTATIVE
37.5,159,3646.77,1242,510.266,-30.7159,9.26271,-39.4707,TENTATIVE
37.5,160,-1121.73,4061.62,652.086,-18.8921,68.4054,10.9824,TENTATIVE
37.5,161,4528.02,12764.8,3582.8,-6.32858,-17.8407,-5.0075,TENTATIVE
37.5,162,1341.23,6137.54,3409.92,32.0306,146.573,81.4339,TENTATIVE
37.5,163,-1882.48,841.839,1029.05,46.1758,-20.6496,-25.2417,TENTATIVE
37.5,164,7912.43,3366.62,2215.66,-109.349,-46.5263,-30.6201,TENTATIVE
37.5,165,-7431.2,681.654,2300.44,39.0072,-3.57808,-12.0753,TENTATIVE
37.5,166,7592.16,4491.07,8550.95,-2.15651,-5.08697,3.8184,TENTATIVE
37.5,167,2585.09,4187.08,4539.04,11.8717,19.2287,20.845,TENTATIVE
37.5,168,6046.64,103.961,4297.6,-55.1881,-0.948859,-39.2245,TENTATIVE
37.5,169,-643.296,810.783,904.53,63.0574,21.5297,33.2487,TENTATIVE
37.5,170,926.199,167.526,576.492,11.7618,35.7172,22.1985,TENTATIVE
37.5,171,3582.6,10057.1,9490.75,34.2071,6.28567,28.1407,TENTATIVE
37.5,172,-12291.3,990.012,782.936,-60.3506,4.861,3.84425,TENTATIVE
37.5,173,4070.8,1277.74,3927.35,-26.6769,-8.37333,-25.7368,TENTATIVE
37.5,174,6410.08,5113.25,902.788,-96.8286,-77.2392,-13.6372,TENTATIVE
37.5,175,-2282.26,5832.92,197.277,5.57542,-14.2495,-0.481936,TENTATIVE
37.5,176,-4197.44,6171.02,963.081,-37.5571,55.216,8.61729,TENTATIVE
37.5,177,-4851.98,2021.67,98.9991,-7.55219,3.14677,0.154094,TENTATIVE
37.5,178,-1653.34,1243.39,1598.71,54.5372,-41.0147,-52.7351,TENTATIVE
37.6,1,3767.01,5044.71,3021.6,103.561,11.8965,6.84716,CONFIRMED
37.6,5,3755.01,4244.66,3005,97.3604,-101.539,-0.926921,CONFIRMED
37.6,80,2996.86,5765.85,3005.21,-0.954187,97.8703,-0.329559,CONFIRMED
37.6,153,5452.88,5536.78,2875.82,86.4009,32.5033,76.7514,TENTATIVE
